x,y,R,I,V
0,22500,0.592957313,0.04999821,0.029646805
4500,22500,0.56562919,0.04999822,0.028280452
9000,22500,0.56919738,0.049998237,0.028458867
13500,22500,0.574357337,0.049998232,0.028716852
18000,22500,0.579973357,0.049998242,0.028997649
22500,22500,0.588003653,0.049998249,0.029399153
27000,22500,0.59374751,0.049998247,0.029686335
31500,22500,0.6024481,0.04999826,0.030121356
36000,22500,0.612523697,0.049998241,0.030625108
40500,22500,0.62837319,0.049998237,0.031417551
-36000,27000,0.548681817,0.049998271,0.027433141
-31500,27000,0.545884093,0.049998223,0.027293234
-27000,27000,0.545367337,0.049998215,0.027267394
-22500,27000,0.547375273,0.04999827,0.027367817
-18000,27000,0.549127953,0.049998225,0.027455423
-13500,27000,0.552795203,0.049998219,0.027638775
-9000,27000,0.555294883,0.049998242,0.027763768
-4500,27000,0.558674057,0.049998214,0.027932706
0,27000,0.56260731,0.049998241,0.028129376
4500,27000,0.566296087,0.049998233,0.028313804
9000,27000,0.5706823,0.049998232,0.028533105
13500,27000,0.5750629,0.049998233,0.028752128
18000,27000,0.580564713,0.049998255,0.029027223
22500,27000,0.587517773,0.049998232,0.029374852
27000,27000,0.594826473,0.049998243,0.029740278
31500,27000,0.60531677,0.049998235,0.03026477
36000,27000,0.618766777,0.049998249,0.030937255
-31500,31500,0.550583697,0.049998253,0.027528222
-27000,31500,0.55566839,0.04999823,0.027782437
-22500,31500,0.550754013,0.049998227,0.027536725
-18000,31500,0.552522173,0.049998233,0.027625132
-13500,31500,0.55412084,0.049998245,0.02770507
-9000,31500,0.55697454,0.049998219,0.027847736
-4500,31500,0.56042306,0.049998254,0.028020174
0,31500,0.564051797,0.049998238,0.028201595
4500,31500,0.567726147,0.049998243,0.028385311
9000,31500,0.571736557,0.04999822,0.02858581
13500,31500,0.57643673,0.049998247,0.028820826
18000,31500,0.58041118,0.04999823,0.029019532
22500,31500,0.58857174,0.049998238,0.02942755
27000,31500,0.596440367,0.049998232,0.029820964
31500,31500,0.624534967,0.049998247,0.031225653
-27000,36000,0.5562014,0.049998247,0.027809095
-22500,36000,0.55500097,0.049998238,0.027749071
-18000,36000,0.557233967,0.049998223,0.027860709
-13500,36000,0.557210843,0.049998234,0.02785956
-9000,36000,0.559488907,0.049998252,0.027973467
-4500,36000,0.56265387,0.04999821,0.028131686
0,36000,0.56581911,0.049998216,0.028289946
4500,36000,0.569575053,0.049998223,0.028477741
9000,36000,0.573513593,0.04999825,0.028674677
13500,36000,0.578141303,0.049998223,0.028906037
18000,36000,0.583781123,0.049998241,0.029188029
22500,36000,0.59003452,0.049998238,0.029500686
27000,36000,0.603074773,0.049998225,0.030152667
-22500,40500,0.56233932,0.049998242,0.028115978
-18000,40500,0.560260707,0.049998222,0.028012039
-13500,40500,0.561085497,0.049998229,0.028053281
-9000,40500,0.56284137,0.049998218,0.028141066
-4500,40500,0.5658076,0.049998229,0.028289379
0,40500,0.568951207,0.049998223,0.028446549
4500,40500,0.572699253,0.049998218,0.028633943
9000,40500,0.576281897,0.049998237,0.028813079
13500,40500,0.581356053,0.049998247,0.029066784
18000,40500,0.588151547,0.049998229,0.029406535
22500,40500,0.601366023,0.049998245,0.030067247
-13500,45000,0.57093266,0.049998214,0.028545615
-9000,45000,0.570460793,0.049998221,0.028522024
-4500,45000,0.57150768,0.049998229,0.028574373
0,45000,0.57438961,0.049998241,0.02871847
4500,45000,0.58295312,0.049998217,0.029146616
9000,45000,0.58020565,0.049998234,0.029009258
13500,45000,0.594733303,0.049998243,0.029735621
