x,y,R,I,V
40500,-18000,0.8378129133333334,0.04999825233333333,0.04188918266666666
-45000,-13500,0.41107799,0.049997961333333334,0.020553061666666667
-40500,-13500,0.4270606066666666,0.049997974333333334,0.021352165666666666
-36000,-13500,0.44547796666666667,0.049997988666666666,0.02227300366666667
-31500,-13500,0.46574330333333336,0.049998008,0.023286236999999998
-27000,-13500,0.48741279,0.04999803033333334,0.02436967866666667
-22500,-13500,0.50993727,0.04999806066666667,0.025495873999999998
-18000,-13500,0.5343600133333334,0.04999807433333334,0.026716970666666666
-13500,-13500,0.5603377599999999,0.04999811533333333,0.028015832
-9000,-13500,0.58776119,0.049998175666666665,0.029386988666666666
-4500,-13500,0.6156823666666666,0.04999818933333333,0.030783003
0,-13500,0.6441863466666666,0.049998220333333336,0.032208171
4500,-13500,0.6735740733333333,0.049998229,0.03367751133333333
9000,-13500,0.7026752666666667,0.049998236333333335,0.035132524
13500,-13500,0.7295459333333334,0.04999827233333333,0.03647603566666667
18000,-13500,0.75488416,0.04999826933333333,0.037742901333333335
22500,-13500,0.7765480433333334,0.04999826066666667,0.038826051
27000,-13500,0.7949926633333334,0.049998255,0.039748247333333334
31500,-13500,0.8094478066666666,0.049998258000000004,0.040470980000000004
36000,-13500,0.8204712066666667,0.04999826766666667,0.041022138
40500,-13500,0.83000372,0.049998247333333336,0.04149873133333334
45000,-13500,0.8825295866666667,0.049998253666666666,0.04412493766666667
-45000,-9000,0.42511357,0.04999795933333333,0.02125481066666667
-40500,-9000,0.4432893233333333,0.04999799266666667,0.022163575333333334
-36000,-9000,0.46228082000000004,0.049997985333333335,0.02311311
-31500,-9000,0.48363754333333336,0.049998033666666664,0.02418092566666667
-27000,-9000,0.5057542133333334,0.04999804833333333,0.025286723333333334
-22500,-9000,0.5291919166666667,0.049998101,0.026458591333333333
-18000,-9000,0.5539741666666667,0.049998114333333336,0.027697662666666668
-13500,-9000,0.5796009533333333,0.049998102,0.028978948
-9000,-9000,0.6062853,0.04999817533333333,0.030313159
-4500,-9000,0.63350477,0.049998216,0.031674108
