x,y,R,I,V
-27000,-13500,0.21910557666666666,0.04999792633333333,0.010954824666666666
-22500,-13500,0.24419938333333333,0.049997939000000005,0.012209465000000001
-18000,-13500,0.27050158,0.049997964,0.013524528000000001
-13500,-13500,0.29539481,0.049997973999999994,0.014769141333333334
-9000,-13500,0.31842725666666666,0.04999799833333333,0.015920725666666666
-4500,-13500,0.33825489999999997,0.04999802566666667,0.016912077666666667
0,-13500,0.35380874333333334,0.049998029666666666,0.017689740333333332
4500,-13500,0.36448479,0.049998075333333336,0.018223537666666668
9000,-13500,0.3706554233333333,0.049998057000000005,0.018532051
13500,-13500,0.37297306999999996,0.049998085666666664,0.01864794
18000,-13500,0.3732798633333333,0.04999809866666667,0.018663283666666666
22500,-13500,0.3719090233333333,0.049998102333333336,0.01859474566666667
27000,-13500,0.3697892033333333,0.04999807733333333,0.018488749333333332
31500,-13500,0.36748491666666666,0.04999812233333333,0.018373555333333333
36000,-13500,0.3650975866666667,0.04999811,0.018254189666666667
40500,-13500,0.36325102333333337,0.04999807966666667,0.018161853999999998
45000,-13500,0.38177327,0.049998069666666665,0.019087926666666664
-45000,-9000,0.13394697333333333,0.049997881333333334,0.006697065166666667
-40500,-9000,0.14963874333333335,0.049997883666666666,0.0074816199333333335
-36000,-9000,0.16825626000000002,0.04999791033333333,0.0084124617
-31500,-9000,0.18899037999999999,0.049997900000000005,0.009449122
-27000,-9000,0.21248198000000001,0.04999791033333333,0.010623655666666667
-22500,-9000,0.23772763000000002,0.04999792233333333,0.011885887333333334
-18000,-9000,0.2638340633333333,0.04999793733333333,0.013191158333333335
-13500,-9000,0.28882969000000003,0.049997954,0.014440893666666668
-9000,-9000,0.31266422,0.049997971,0.015632575333333332
-4500,-9000,0.3334429433333333,0.04999802266666666,0.016671489333333334
0,-9000,0.35006446333333335,0.04999802366666666,0.017502530333333332
4500,-9000,0.3618333166666667,0.049998053333333334,0.018090962333333335
9000,-9000,0.3692442633333333,0.049998063333333335,0.018461498333333333
13500,-9000,0.3732034966666667,0.04999809933333333,0.018659465333333333
18000,-9000,0.37479204,0.04999810066666666,0.018738889666666664
22500,-9000,0.3753758066666667,0.049998129333333335,0.018768088333333332
27000,-9000,0.3742138,0.04999811466666667,0.018709983666666666
31500,-9000,0.37233441333333334,0.049998088,0.018616008666666666
36000,-9000,0.37038325333333333,0.049998091333333335,0.018518455333333333
40500,-9000,0.3690989333333333,0.049998102,0.01845424633333333
45000,-9000,0.37393435999999997,0.049998068,0.018695995
-45000,-4500,0.12938119,0.04999790766666667,0.0064687889666666665
-40500,-4500,0.14487566666666665,0.04999790333333333,0.007243479333333333
-36000,-4500,0.16316629333333335,0.049997888666666664,0.008157970133333333
-31500,-4500,0.18351463333333334,0.04999790333333333,0.009175347333333334
-27000,-4500,0.20686226333333335,0.049997914,0.010342681333333333
-22500,-4500,0.23235255666666665,0.049997917333333336,0.011617144
-18000,-4500,0.25834891,0.04999795366666667,0.012916915333333334
-13500,-4500,0.28400734,0.04999794333333333,0.014199782333333332
-9000,-4500,0.3083033233333333,0.049997996999999995,0.015414549
-4500,-4500,0.33026620333333334,0.049998029000000006,0.016512659666666665
0,-4500,0.34805879666666667,0.049998034000000004,0.017402256
4500,-4500,0.36081453999999996,0.049998061,0.018040027666666666
9000,-4500,0.36950128,0.049998067,0.018474350333333334
13500,-4500,0.37513824,0.049998085000000005,0.018756194333333333
18000,-4500,0.3783545966666667,0.04999808233333333,0.018917004666666667
22500,-4500,0.37974231333333336,0.049998119,0.018986400666666667
27000,-4500,0.37943812,0.049998148,0.01897120266666667
31500,-4500,0.3781167033333333,0.049998145333333334,0.018905134
36000,-4500,0.37717811333333334,0.049998151666666664,0.018858208666666668
40500,-4500,0.37552833333333335,0.04999806733333333,0.018775690666666667
45000,-4500,0.37817732,0.049998105,0.018908149333333336
-45000,0,0.12124300333333334,0.049997897,0.006061895100000001
-40500,0,0.14100404,0.04999789166666667,0.007049905033333333
-36000,0,0.15913094666666666,0.049997902999999996,0.007956213566666667
-31500,0,0.17964335333333334,0.049997891333333336,0.008981788866666666
-27000,0,0.20293932333333334,0.04999791033333333,0.010146541666666667
-22500,0,0.22847238333333333,0.049997932,0.011423146666666667
-18000,0,0.25469089,0.04999795133333333,0.012734022333333334
-13500,0,0.2806885566666667,0.049997959,0.014033854333333333
-9000,0,0.30586868666666667,0.049997962,0.015292810666666665
-4500,0,0.32874551333333335,0.04999801266666667,0.016436622333333335
0,0,0.34751623,0.049998063333333335,0.017375137666666665
4500,0,0.3619842866666667,0.049998055666666666,0.018098510999999998
9000,0,0.37220365666666666,0.049998093333333334,0.01860947233333333
13500,0,0.37912208666666664,0.04999810666666667,0.018955386333333334
18000,0,0.38332723,0.04999815033333333,0.019165652666666665
22500,0,0.38558594,0.049998122,0.019278573666666667
27000,0,0.38612276,0.04999813266666667,0.019305416333333332
31500,0,0.3853177066666667,0.049998139000000004,0.019265168
36000,0,0.38399676,0.04999811566666667,0.01919911466666667
40500,0,0.38262699333333333,0.04999809166666667,0.019130619666666668
45000,0,0.38388547,0.04999810466666667,0.019193545666666666
-45000,4500,0.12287574999999999,0.049997888000000004,0.006143528266666667
