x,y,R,I,V
-45000,-13500,1.0355670666666665,0.04999813066666667,0.05177642066666666
-40500,-13500,1.0311650333333333,0.04999814733333333,0.05155634033333333
-36000,-13500,1.0324876,0.04999814,0.051622457999999996
-31500,-13500,1.0329438333333334,0.049998152000000004,0.05164527766666667
-27000,-13500,1.0376015666666667,0.04999813966666666,0.05187815233333334
-22500,-13500,1.0406616666666666,0.04999813366666667,0.05203114133333333
-18000,-13500,1.0464666333333335,0.04999811533333333,0.052321361
-13500,-13500,1.0500027666666667,0.049998133,0.052498177
-9000,-13500,1.0535430666666667,0.049998136000000006,0.052675189000000004
-4500,-13500,1.055715,0.049998129999999995,0.052783774666666665
0,-13500,1.0461579,0.04999813333333333,0.05230594533333333
4500,-13500,1.0465530666666667,0.049998123666666665,0.05232569433333333
9000,-13500,1.0353332333333334,0.04999814033333334,0.05176473633333333
13500,-13500,1.0202639,0.049998144,0.051011300999999995
18000,-13500,1.00141116,0.04999815766666667,0.050068715
22500,-13500,0.9798448466666667,0.04999815233333334,0.048990432
27000,-13500,0.9547024466666667,0.04999816966666667,0.047733374
31500,-13500,0.92606297,0.04999818166666667,0.04630146533333333
36000,-13500,0.89729159,0.04999817966666666,0.044862945
40500,-13500,0.8696530833333332,0.04999819466666667,0.043481083
45000,-13500,0.9063711600000001,0.049998188,0.04531691433333333
-45000,-9000,1.0355357666666667,0.049998147666666666,0.05177486633333333
-40500,-9000,1.0307144333333333,0.049998145,0.05153380466666667
-36000,-9000,1.0305664333333333,0.049998147666666666,0.051526414666666666
-31500,-9000,1.0295053,0.049998128,0.051473335333333335
-27000,-9000,1.0298503,0.049998138,0.051490595666666666
-22500,-9000,1.0343008,0.049998144333333334,0.051713118999999995
-18000,-9000,1.0404615333333334,0.049998147666666666,0.052021150333333335
-13500,-9000,1.0388471000000001,0.04999815,0.051940435
-9000,-9000,1.0403702666666665,0.049998149,0.052016591333333334
-4500,-9000,1.0405057,0.049998137,0.05202334766666667
0,-9000,1.0360374333333333,0.049998126,0.051799928333333335
4500,-9000,1.0268069333333334,0.04999814,0.051338432999999996
9000,-9000,1.0131043333333334,0.04999814033333334,0.05065333166666666
13500,-9000,0.9968515766666666,0.049998160666666666,0.04984074533333334
18000,-9000,0.9771039633333333,0.04999817066666667,0.04885341033333333
22500,-9000,0.9553389200000001,0.04999817066666667,0.047765199
27000,-9000,0.9303821033333333,0.049998176,0.046517408
31500,-9000,0.90207623,0.04999817933333333,0.045102169
36000,-9000,0.87395929,0.049998190666666664,0.043696383
40500,-9000,0.8459692066666666,0.04999820133333333,0.042296938666666666
45000,-9000,0.8363413000000001,0.04999820333333334,0.04181556233333333
-45000,-4500,1.0416374333333334,0.04999813966666666,0.052079936
-40500,-4500,1.0290000000000001,0.049998156,0.05144810233333333
-36000,-4500,1.0268465333333334,0.04999814733333333,0.05134042366666667
-31500,-4500,1.0231773333333334,0.049998146,0.05115696866666666
-27000,-4500,1.0232540666666667,0.049998146,0.05116080766666666
-22500,-4500,1.0288094666666665,0.049998144333333334,0.05143856433333334
-18000,-4500,1.0265812,0.04999815333333334,0.051327164
-13500,-4500,1.0269608000000001,0.049998146,0.051346129666666664
-9000,-4500,1.0264766,0.04999814633333333,0.051321927
-4500,-4500,1.0239059,0.049998151666666664,0.051193405000000004
0,-4500,1.0171300333333333,0.049998151666666664,0.050854622333333335
4500,-4500,1.0059727333333333,0.049998143,0.05029677033333334
