Unnamed: 0,x,y,R,I,V
2054.5,13500.0,-22500.0,0.9439335866666667,0.049998226666666666,0.047195006000000005
2084.5,18000.0,-22500.0,0.9369251566666666,0.04999823866666667,0.046844609
2114.5,22500.0,-22500.0,0.9282065466666667,0.049998231,0.046408685
2144.5,27000.0,-22500.0,0.91745325,0.04999823433333333,0.04587104333333333
2174.5,31500.0,-22500.0,0.9039067166666667,0.04999823266666667,0.045193739000000004
2204.5,36000.0,-22500.0,0.8948648733333333,0.04999824333333334,0.044741671000000004
2234.5,40500.0,-22500.0,0.9044945066666668,0.04999825066666667,0.045223142333333334
2264.5,-40500.0,-18000.0,0.93525032,0.04999822933333333,0.04676086
2294.5,-36000.0,-18000.0,0.9444068266666666,0.049998228,0.04721866866666667
2324.5,-31500.0,-18000.0,0.9505294366666667,0.04999823366666667,0.04752479366666666
2354.5,-27000.0,-18000.0,0.9559181666666666,0.04999822233333333,0.04779420966666667
2384.5,-22500.0,-18000.0,0.96156313,0.04999822266666667,0.048076447333333334
2414.5,-18000.0,-18000.0,0.9656986033333333,0.04999822066666667,0.048283212
2444.5,-13500.0,-18000.0,0.9685194233333333,0.049998207333333336,0.048424236
2474.5,-9000.0,-18000.0,0.9716234933333333,0.04999820766666666,0.04857943133333333
2504.5,-4500.0,-18000.0,0.9725634566666667,0.049998208333333335,0.04862643033333333
2534.5,0.0,-18000.0,0.9713760533333333,0.04999820566666667,0.048567059333333336
2564.5,4500.0,-18000.0,0.9688018233333333,0.049998208,0.04843835533333333
2594.5,9000.0,-18000.0,0.9661332433333333,0.04999821633333334,0.048304939
2624.5,13500.0,-18000.0,0.9603561166666666,0.049998215,0.04801609133333333
2654.5,18000.0,-18000.0,0.9532222466666667,0.04999820633333333,0.04765940233333333
2684.5,22500.0,-18000.0,0.9421722033333334,0.04999823266666667,0.04710694433333333
2714.5,27000.0,-18000.0,0.9316799666666667,0.049998227666666666,0.046582348
2744.5,31500.0,-18000.0,0.9197317666666667,0.04999822833333333,0.045984958
2774.5,36000.0,-18000.0,0.9089311766666667,0.049998241666666665,0.045444958
2804.5,40500.0,-18000.0,0.9019088533333334,0.04999824333333334,0.045093859
2834.5,-45000.0,-13500.0,0.99253788,0.04999820433333334,0.049625112
2864.5,-40500.0,-13500.0,0.9885141833333333,0.049998208999999995,0.04942393933333333
2894.5,-36000.0,-13500.0,0.9889267366666666,0.04999821333333333,0.04944457033333333
2924.5,-31500.0,-13500.0,0.9921576566666667,0.049998214000000006,0.04960611
2954.5,-27000.0,-13500.0,0.99377711,0.049998212,0.04968707966666666
2984.5,-22500.0,-13500.0,0.9955294733333333,0.04999821066666667,0.04977469233333333
3014.5,-18000.0,-13500.0,0.9957037466666667,0.049998220333333336,0.049783416000000004
3044.5,-13500.0,-13500.0,0.9951379233333333,0.04999822633333333,0.04975513
3074.5,-9000.0,-13500.0,0.99591422,0.049998212666666667,0.049793931
3104.5,-4500.0,-13500.0,0.9940986466666666,0.04999821066666667,0.049703153666666666
3134.5,0.0,-13500.0,0.99103768,0.049998192999999996,0.04955009333333334
3164.5,4500.0,-13500.0,0.9871584633333333,0.04999821533333334,0.04935616166666667
3194.5,9000.0,-13500.0,0.9822773633333333,0.049998214666666665,0.04911211333333333
3224.5,13500.0,-13500.0,0.97555431,0.049998220999999995,0.04877598033333333
3254.5,18000.0,-13500.0,0.96719811,0.04999821666666667,0.04835818
3284.5,22500.0,-13500.0,0.9575100200000001,0.04999821666666667,0.04787379333333333
3314.5,27000.0,-13500.0,0.9461216366666666,0.049998227,0.04730440633333333
3344.5,31500.0,-13500.0,0.9347247500000001,0.04999823966666667,0.046734592666666665
3374.5,36000.0,-13500.0,0.9229136833333332,0.049998251666666674,0.046144071333333335
3404.5,40500.0,-13500.0,0.91373613,0.04999823266666667,0.04568519133333333
3434.5,45000.0,-13500.0,0.9535864033333333,0.04999824033333333,0.04767764066666667
3464.5,-45000.0,-9000.0,1.0403787,0.04999820233333333,0.052017062999999995
3494.5,-40500.0,-9000.0,1.0331912,0.04999820433333334,0.051657702666666666
3524.5,-36000.0,-9000.0,1.0303608,0.049998206,0.051516189999999996
3554.5,-31500.0,-9000.0,1.0281862,0.04999819866666667,0.05140745966666667
3584.5,-27000.0,-9000.0,1.0251540666666668,0.04999820433333334,0.05125586233333333
3614.5,-22500.0,-9000.0,1.0235286333333333,0.04999819133333334,0.05117458066666667
3644.5,-18000.0,-9000.0,1.0206693333333334,0.04999820433333334,0.051031635666666665
3674.5,-13500.0,-9000.0,1.0181428333333333,0.049998209333333335,0.05090531833333333
3704.5,-9000.0,-9000.0,1.0164727333333332,0.049998188,0.05082179866666667
3734.5,-4500.0,-9000.0,1.0132222666666668,0.04999820633333333,0.050659298
3764.5,0.0,-9000.0,1.0083399666666666,0.04999820666666667,0.050415188
3794.5,4500.0,-9000.0,1.0036625333333333,0.049998213666666666,0.050181337666666666
3824.5,9000.0,-9000.0,0.9973738733333334,0.049998215666666665,0.049866915666666664
3854.5,13500.0,-9000.0,0.9913907900000001,0.04999822633333333,0.049567781
3884.5,18000.0,-9000.0,0.9823896833333333,0.04999821933333334,0.04911773533333333
3914.5,22500.0,-9000.0,0.9719764833333334,0.04999821666666667,0.048597091
3944.5,27000.0,-9000.0,0.9625375366666666,0.04999821266666667,0.04812515666666666
3974.5,31500.0,-9000.0,0.9513573133333334,0.049998223333333335,0.047566176
4004.5,36000.0,-9000.0,0.94013215,0.04999823166666666,0.047004945666666666
4034.5,40500.0,-9000.0,0.9299858266666666,0.04999823166666666,0.04649764733333333
4064.5,45000.0,-9000.0,0.9394491533333333,0.049998238,0.04697080333333334
4094.5,-45000.0,-4500.0,1.0841388666666667,0.04999818733333334,0.054204975999999995
4124.5,-40500.0,-4500.0,1.0703425333333334,0.04999818866666667,0.05351519033333333
4154.5,-36000.0,-4500.0,1.0624803666666667,0.049998179000000004,0.053122085
4184.5,-31500.0,-4500.0,1.0565514333333332,0.04999817866666667,0.052825643
4214.5,-27000.0,-4500.0,1.0501039,0.049998199,0.052503303333333334
4244.5,-22500.0,-4500.0,1.0449184,0.04999819233333334,0.052244032
4274.5,-18000.0,-4500.0,1.0397162,0.04999819933333334,0.051983934333333336
4304.5,-13500.0,-4500.0,1.0361908666666666,0.04999819033333333,0.051807672
4334.5,-9000.0,-4500.0,1.0317015666666667,0.049998214000000006,0.05158323533333333
4364.5,-4500.0,-4500.0,1.0258102333333334,0.04999820566666667,0.05128867266666667
4394.5,0.0,-4500.0,1.0214008333333333,0.04999821966666666,0.051068225333333335
4424.5,4500.0,-4500.0,1.0154923,0.04999821766666667,0.05077280633333334
4454.5,9000.0,-4500.0,1.0095928666666667,0.049998195333333335,0.050477817333333334
4484.5,13500.0,-4500.0,1.0027987333333332,0.049998204,0.05013813166666667
4514.5,18000.0,-4500.0,0.9938586633333333,0.04999823033333333,0.04969117566666667
4544.5,22500.0,-4500.0,0.98560784,0.04999821066666667,0.049278629000000004
4574.5,27000.0,-4500.0,0.9766506033333333,0.04999822866666667,0.04883079866666666
4604.5,31500.0,-4500.0,0.96579439,0.04999823666666667,0.048288017333333336
4634.5,36000.0,-4500.0,0.9562380966666667,0.049998229,0.047810212666666664
4664.5,40500.0,-4500.0,0.9471386166666667,0.049998205,0.04735523066666667
4694.5,45000.0,-4500.0,0.9504815200000001,0.049998235,0.04752239866666667
4724.5,-45000.0,0.0,1.1150387333333331,0.049998186666666666,0.055749917999999996
4754.5,-40500.0,0.0,1.0992452666666668,0.04999819133333334,0.054960271
4784.5,-36000.0,0.0,1.0866330666666668,0.049998187,0.05432968266666667
4814.5,-31500.0,0.0,1.0770088999999998,0.049998195333333335,0.053848500333333334
4844.5,-27000.0,0.0,1.0683025000000002,0.04999819266666667,0.05341319966666667
4874.5,-22500.0,0.0,1.0606150666666667,0.049998192,0.053028835333333336
4904.5,-18000.0,0.0,1.0538207,0.049998194,0.052689133
4934.5,-13500.0,0.0,1.0477100666666666,0.049998217666666664,0.052383632666666666
4964.5,-9000.0,0.0,1.0421271666666667,0.049998213666666666,0.05210450233333333
4994.5,-4500.0,0.0,1.0372982666666666,0.049998215666666665,0.05186306466666667
5024.5,0.0,0.0,1.0314848,0.049998202000000005,0.051572381333333334
5054.5,4500.0,0.0,1.0257645666666666,0.049998191000000004,0.05128637133333334
5084.5,9000.0,0.0,1.0196795,0.04999820033333333,0.05098214066666666
5114.5,13500.0,0.0,1.0124454333333335,0.04999820866666667,0.050620464
5144.5,18000.0,0.0,1.005849,0.04999820966666667,0.05029064766666667
5174.5,22500.0,0.0,0.99794642,0.049998202000000005,0.04989552566666667
5204.5,27000.0,0.0,0.9891787833333333,0.049998212,0.04945717066666667
5234.5,31500.0,0.0,0.9818862866666667,0.049998219,0.049092566
5264.5,36000.0,0.0,0.97250592,0.049998218000000004,0.048623564
5294.5,40500.0,0.0,0.9642890533333334,0.049998235,0.04821275166666667
5324.5,45000.0,0.0,0.96765233,0.049998227,0.048380901000000004
5354.5,-45000.0,4500.0,1.1390367,0.049998170333333335,0.056949748333333335
5384.5,-40500.0,4500.0,1.1189740000000001,0.04999817533333333,0.05594665566666667
5414.5,-36000.0,4500.0,1.1020004666666667,0.049998176,0.055098016
5444.5,-31500.0,4500.0,1.0896066666666668,0.049998169,0.054478335333333336
5474.5,-27000.0,4500.0,1.0783752333333332,0.049998174666666666,0.05391679566666666
5504.5,-22500.0,4500.0,1.0689081333333335,0.04999818833333333,0.053443467
5534.5,-18000.0,4500.0,1.0618799333333333,0.04999818633333333,0.05309207033333333
5564.5,-13500.0,4500.0,1.0552803666666668,0.04999819766666667,0.05276211733333334
5594.5,-9000.0,4500.0,1.0501966,0.04999819366666667,0.052507937
5624.5,-4500.0,4500.0,1.0445598666666667,0.049998211,0.05222611966666667
5654.5,0.0,4500.0,1.0386851,0.049998213666666666,0.051932397
5684.5,4500.0,4500.0,1.0329691666666667,0.04999819033333333,0.051646587333333334
5714.5,9000.0,4500.0,1.0277694333333334,0.049998216,0.051386637
5744.5,13500.0,4500.0,1.0219156333333332,0.04999820233333333,0.051093944
5774.5,18000.0,4500.0,1.0152825,0.04999821966666666,0.05076231900000001
5804.5,22500.0,4500.0,1.0093888333333334,0.04999821533333334,0.050467644666666665
5834.5,27000.0,4500.0,1.003728,0.049998216,0.050184611000000004
5864.5,31500.0,4500.0,0.9951085666666667,0.049998216,0.04975365166666667
5894.5,36000.0,4500.0,0.98946957,0.04999822166666667,0.049471719000000004
5924.5,40500.0,4500.0,0.9837603,0.049998215666666665,0.049186258999999996
5954.5,45000.0,4500.0,0.9886827533333334,0.04999822,0.049432377
5984.5,-45000.0,9000.0,1.1541457666666666,0.049998184333333334,0.05770519066666667
6014.5,-40500.0,9000.0,1.1285679333333334,0.04999817166666667,0.05642633133333333
6044.5,-36000.0,9000.0,1.1104012333333333,0.04999816633333333,0.05551802766666667
6074.5,-31500.0,9000.0,1.0959941666666666,0.04999818566666667,0.054797720333333334
6104.5,-27000.0,9000.0,1.0833383333333333,0.04999818966666667,0.054164958
6134.5,-22500.0,9000.0,1.0723978333333333,0.04999818566666667,0.05361794233333333
6164.5,-18000.0,9000.0,1.0649277666666666,0.049998186666666666,0.053244455333333336
6194.5,-13500.0,9000.0,1.0585246,0.04999821233333333,0.05292434
6224.5,-9000.0,9000.0,1.0528512333333333,0.04999821533333334,0.052640683333333334
6254.5,-4500.0,9000.0,1.048351,0.04999821233333333,0.052415671
6284.5,0.0,9000.0,1.043182,0.049998204,0.05215722566666667
6314.5,4500.0,9000.0,1.0386004333333334,0.04999820666666667,0.051928156333333336
6344.5,9000.0,9000.0,1.0334494,0.04999821166666667,0.051670621
6374.5,13500.0,9000.0,1.0291712666666666,0.049998217,0.05145672666666667
6404.5,18000.0,9000.0,1.0252854666666666,0.049998212666666667,0.05126244033333334
6434.5,22500.0,9000.0,1.0200569666666666,0.04999822866666667,0.05100104233333334
6464.5,27000.0,9000.0,1.0164418333333334,0.04999822733333333,0.050820289
6494.5,31500.0,9000.0,1.0104919,0.04999822733333334,0.050522805
6524.5,36000.0,9000.0,1.0058079333333334,0.049998237333333334,0.050288623666666664
6554.5,40500.0,9000.0,1.0019709333333333,0.04999821933333334,0.050096762333333336
6584.5,45000.0,9000.0,1.0179823333333333,0.049998236333333335,0.05089732466666667
6614.5,-45000.0,13500.0,1.1628715333333333,0.049998186666666666,0.05814147333333333
6644.5,-40500.0,13500.0,1.1310463000000002,0.04999818066666666,0.05655025
6674.5,-36000.0,13500.0,1.1104275666666665,0.049998169,0.05551934233333333
6704.5,-31500.0,13500.0,1.0950992666666666,0.049998185,0.054752982
6734.5,-27000.0,13500.0,1.0829787666666666,0.04999820233333333,0.054146992
6764.5,-22500.0,13500.0,1.0727966666666666,0.049998198333333334,0.053637899
6794.5,-18000.0,13500.0,1.0657398333333332,0.049998190666666664,0.05328505733333334
6824.5,-13500.0,13500.0,1.0594723,0.04999820633333333,0.05297171633333333
6854.5,-9000.0,13500.0,1.0547466333333333,0.04999818966666667,0.052735422000000004
6884.5,-4500.0,13500.0,1.0502146666666667,0.04999820466666667,0.05250884566666667
6914.5,0.0,13500.0,1.045879,0.04999821,0.05229208133333333
6944.5,4500.0,13500.0,1.0425262,0.049998199,0.052124429333333326
6974.5,9000.0,13500.0,1.0391620333333333,0.04999820633333333,0.051956235999999996
7004.5,13500.0,13500.0,1.0361871,0.04999820533333333,0.05180749933333333
7034.5,18000.0,13500.0,1.0328702666666667,0.049998203000000005,0.051641654333333335
7064.5,22500.0,13500.0,1.0287960666666667,0.04999821766666667,0.051437969
7094.5,27000.0,13500.0,1.0276937333333334,0.04999821633333334,0.051382856000000005
7124.5,31500.0,13500.0,1.0254621666666666,0.049998215,0.05127127833333334
7154.5,36000.0,13500.0,1.0221784999999999,0.049998205,0.051107087999999995
7184.5,40500.0,13500.0,1.0224385666666667,0.04999821533333334,0.05112010166666667
7214.5,45000.0,13500.0,1.0786247666666666,0.04999820333333334,0.05392930133333333
7244.5,-40500.0,18000.0,1.1263048666666668,0.04999816966666667,0.05631318166666666
7274.5,-36000.0,18000.0,1.1040792000000001,0.049998174666666666,0.055201945333333335
7304.5,-31500.0,18000.0,1.0900192666666666,0.04999816866666666,0.054498964999999996
7334.5,-27000.0,18000.0,1.0776862666666667,0.049998172333333334,0.053882344666666665
7364.5,-22500.0,18000.0,1.0681747666666666,0.04999818166666667,0.05340679933333334
7394.5,-18000.0,18000.0,1.0618950666666667,0.04999818333333333,0.05309282766666667
7424.5,-13500.0,18000.0,1.0568071666666667,0.049998186666666666,0.05283844533333334
7454.5,-9000.0,18000.0,1.0529890666666666,0.04999819266666667,0.052647549
7484.5,-4500.0,18000.0,1.0504886666666666,0.049998196,0.052522542666666665
7514.5,0.0,18000.0,1.0477017666666666,0.049998211333333334,0.05238321533333334
7544.5,4500.0,18000.0,1.0442397666666667,0.049998211,0.05221012233333333
7574.5,9000.0,18000.0,1.0427912000000001,0.04999821166666667,0.052137693666666665
7604.5,13500.0,18000.0,1.0412702,0.04999821033333333,0.052061648
7634.5,18000.0,18000.0,1.0403180333333333,0.049998215666666665,0.052014038666666665
7664.5,22500.0,18000.0,1.0384368,0.04999820466666667,0.051919979
7694.5,27000.0,18000.0,1.0389434333333334,0.049998223333333335,0.051945325333333334
7724.5,31500.0,18000.0,1.0385290333333335,0.049998211,0.05192459433333333
7754.5,36000.0,18000.0,1.0381110666666666,0.04999820866666667,0.05190369366666667
7784.5,40500.0,18000.0,1.0449931333333333,0.04999821,0.05224778633333334
7814.5,-40500.0,22500.0,1.1190465,0.049998184666666674,0.055950291666666666
7844.5,-36000.0,22500.0,1.0956056333333335,0.04999818,0.054778291666666666
7874.5,-31500.0,22500.0,1.0813296666666665,0.049998189,0.054064529666666666
7904.5,-27000.0,22500.0,1.0705833666666666,0.04999817333333333,0.053527210000000006
7934.5,-22500.0,22500.0,1.0620081666666665,0.049998189,0.05309848266666666
7964.5,-18000.0,22500.0,1.0568946333333333,0.04999820566666667,0.05284283866666666
7994.5,-13500.0,22500.0,1.0525128333333333,0.049998195333333335,0.052623736000000004
8024.5,-9000.0,22500.0,1.0507513000000002,0.04999820533333333,0.052535676333333337
8054.5,-4500.0,22500.0,1.0484969333333334,0.04999820866666667,0.052422968333333334
8084.5,0.0,22500.0,1.0473842,0.04999820466666667,0.052367324
8114.5,4500.0,22500.0,1.0464772666666666,0.049998204,0.052321982
8144.5,9000.0,22500.0,1.0455408,0.04999820466666667,0.05227516533333333
8174.5,13500.0,22500.0,1.0463017333333333,0.04999820433333334,0.05231320566666667
8204.5,18000.0,22500.0,1.0469374,0.049998199666666666,0.05234498433333334
8234.5,22500.0,22500.0,1.0471420333333332,0.049998203666666664,0.052355215
8264.5,27000.0,22500.0,1.0497810333333333,0.049998195,0.052487152333333335
8294.5,31500.0,22500.0,1.0527404,0.049998194,0.052635117
8324.5,36000.0,22500.0,1.0573504666666667,0.04999819133333334,0.052865612
8354.5,40500.0,22500.0,1.0867597000000002,0.049998219999999996,0.054336048000000005
8384.5,-36000.0,27000.0,1.0888445333333332,0.04999819466666667,0.054440258
8414.5,-31500.0,27000.0,1.0697421666666667,0.049998191000000004,0.05348516966666667
8444.5,-27000.0,27000.0,1.0596588333333332,0.049998192000000004,0.052981022999999995
8474.5,-22500.0,27000.0,1.0532917,0.04999821,0.05266269733333333
8504.5,-18000.0,27000.0,1.0495300666666667,0.049998202666666665,0.052474615333333335
8534.5,-13500.0,27000.0,1.0473529333333333,0.049998201666666665,0.05236576166666666
8564.5,-9000.0,27000.0,1.0467082666666667,0.049998202666666665,0.05233353366666667
8594.5,-4500.0,27000.0,1.0461401333333333,0.049998207333333336,0.05230512733333333
8624.5,0.0,27000.0,1.0472995,0.04999818866666667,0.05236307933333333
8654.5,4500.0,27000.0,1.0480813666666666,0.049998203,0.052402182
8684.5,9000.0,27000.0,1.0499722333333332,0.049998202666666665,0.052496724333333335
8714.5,13500.0,27000.0,1.0523104666666667,0.04999820866666667,0.05261363633333334
8744.5,18000.0,27000.0,1.0544474666666668,0.049998208999999995,0.052720486999999996
8774.5,22500.0,27000.0,1.0568774333333333,0.049998202666666665,0.05284197266666667
8804.5,27000.0,27000.0,1.0613205666666667,0.049998213,0.053064128
8834.5,31500.0,27000.0,1.0689989666666666,0.049998220333333336,0.05344804633333333
8864.5,36000.0,27000.0,1.0851189666666667,0.049998204,0.05425399533333333
8894.5,-31500.0,31500.0,1.0594983666666666,0.049998182333333335,0.05297299466666667
8924.5,-27000.0,31500.0,1.0483726,0.049998196,0.05241673933333334
8954.5,-22500.0,31500.0,1.0424080333333334,0.04999817933333333,0.052118500666666664
8984.5,-18000.0,31500.0,1.0407030666666666,0.04999819366666667,0.052033274666666664
9014.5,-13500.0,31500.0,1.0403949666666668,0.049998196,0.05201786866666667
9044.5,-9000.0,31500.0,1.0417887000000001,0.049998194,0.05208754933333334
9074.5,-4500.0,31500.0,1.043533,0.049998196333333335,0.05217476766666666
9104.5,0.0,31500.0,1.0458057333333335,0.049998210333333334,0.052288417
9134.5,4500.0,31500.0,1.0491062666666666,0.049998202666666665,0.052453426000000004
9164.5,9000.0,31500.0,1.0528810666666668,0.049998216,0.05264217366666667
9194.5,13500.0,31500.0,1.0572185333333333,0.049998192999999996,0.05285901766666667
9224.5,18000.0,31500.0,1.0608917666666666,0.049998195333333335,0.053042674666666664
9254.5,22500.0,31500.0,1.0663432666666666,0.04999820033333333,0.05331524
9284.5,27000.0,31500.0,1.0729830666666667,0.049998187666666666,0.05364721133333334
9314.5,31500.0,31500.0,1.0987879666666667,0.049998182333333335,0.05493740166666667
9344.5,-27000.0,36000.0,1.0359242,0.04999820866666667,0.051794359666666664
9374.5,-22500.0,36000.0,1.0317642666666667,0.04999820333333334,0.05158635866666667
9404.5,-18000.0,36000.0,1.0310396,0.049998205,0.051550130666666666
9434.5,-13500.0,36000.0,1.0324193666666668,0.049998203666666664,0.051619118
9464.5,-9000.0,36000.0,1.0357045666666667,0.049998220999999995,0.05178338433333333
9494.5,-4500.0,36000.0,1.0401420333333333,0.04999820466666667,0.05200523
9524.5,0.0,36000.0,1.0455879333333333,0.049998208,0.05227752366666667
9554.5,4500.0,36000.0,1.0497355333333334,0.04999819866666667,0.052484886
9584.5,9000.0,36000.0,1.0560876666666668,0.049998201,0.052802482000000005
9614.5,13500.0,36000.0,1.0623163,0.04999820633333333,0.05311391033333333
9644.5,18000.0,36000.0,1.0698072,0.04999819566666666,0.05348842966666667
9674.5,22500.0,36000.0,1.0775562333333333,0.04999819566666667,0.05387586566666667
9704.5,27000.0,36000.0,1.0943576333333334,0.049998175000000006,0.05471588533333334
9734.5,-22500.0,40500.0,1.0250708000000002,0.04999818833333334,0.051251683000000006
9764.5,-18000.0,40500.0,1.0209051333333334,0.04999817333333333,0.051043394666666665
9794.5,-13500.0,40500.0,1.0238860333333333,0.04999820133333333,0.05119245833333333
9824.5,-9000.0,40500.0,1.0290431333333332,0.04999820466666667,0.05145031033333333
9854.5,-4500.0,40500.0,1.0354412666666666,0.04999818933333333,0.051770190333333334
9884.5,0.0,40500.0,1.0427255,0.049998178,0.052134377
9914.5,4500.0,40500.0,1.0503168,0.04999819133333334,0.052513944666666666
9944.5,9000.0,40500.0,1.059609,0.049998184666666674,0.052978526
9974.5,13500.0,40500.0,1.0692109666666667,0.049998186666666666,0.05345860933333334
10004.5,18000.0,40500.0,1.0808447,0.049998195333333335,0.054040282333333335
10034.5,22500.0,40500.0,1.1047489,0.049998175666666665,0.055235429333333336
10064.5,-13500.0,45000.0,1.0281124333333334,0.049998208,0.051403784333333334
10094.5,-9000.0,45000.0,1.0298866333333334,0.049998197,0.05149247466666666
10124.5,-4500.0,45000.0,1.0369343666666666,0.04999820533333334,0.051844864
10154.5,0.0,45000.0,1.0456135,0.049998204,0.052278795333333336
10184.5,4500.0,45000.0,1.0559736666666668,0.049998197,0.05279677833333333
10214.5,9000.0,45000.0,1.0749539000000001,0.049998208999999995,0.05374577166666667
10244.5,13500.0,45000.0,1.0973577666666665,0.04999819033333333,0.054865903
